latitude,longitude,number,time,step,isobaricInhPa,valid_time,t,u,v,vo,w_mps
47.75,1.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.69539,5.7099457,3.5512695,4.173396e-05,0.010662078397926416
47.75,2.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.64558,5.3134613,4.0356445,6.40559e-05,0.00866500698234557
47.75,2.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.58553,4.7529144,4.7387695,7.6170545e-05,0.009038759754356519
47.75,2.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.49715,4.1767426,5.5356445,7.354794e-05,0.014074239538624852
47.75,2.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.41463,3.7216644,6.262207,5.773781e-05,0.021887811412677954
47.75,3.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.39168,3.3837738,6.7543945,3.505824e-05,0.026884585779887362
47.75,3.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.44978,3.01268,6.8911133,1.1007767e-05,0.02512490220635454
47.75,3.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.5494,2.4306488,6.5981445,-1.2208242e-05,0.016786073875944607
47.75,3.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.59969,1.5810394,5.9067383,-3.232481e-05,0.004599636385820615
47.75,4.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.52449,0.6279144,4.961426,-4.5631547e-05,-0.007588100502760168
47.75,4.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.32918,-0.15919495,3.949707,-5.1159877e-05,-0.015923046222354048
47.75,4.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,210.09578,-0.6162262,2.996582,-5.2128453e-05,-0.018795557544509456
47.75,4.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.90535,-0.7588043,2.1254883,-5.1025767e-05,-0.017653497248476382
47.75,5.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.78572,-0.69044495,1.324707,-4.75985e-05,-0.01457012380167408
47.75,5.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.72371,-0.5224762,0.6098633,-4.2636413e-05,-0.01081898294206035
47.75,5.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.70369,-0.34474182,-0.019042969,-3.9164443e-05,-0.006959079710257234
47.75,5.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.71492,-0.22364807,-0.6088867,-3.9313454e-05,-0.004149444627175194
47.75,6.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.74373,-0.19044495,-1.2299805,-4.2785425e-05,-0.00396265506180348
47.75,6.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.77107,-0.2881012,-1.9018555,-4.785182e-05,-0.007148700015031533
47.75,6.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.77937,-0.5068512,-2.6166992,-5.1904935e-05,-0.012208551405027234
47.75,6.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.75838,-0.7392731,-3.315918,-5.2545685e-05,-0.016404477202821132
47.75,7.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.70418,-0.88575745,-3.9291992,-4.963996e-05,-0.01909770750743811
47.75,7.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.61678,-0.9775543,-4.413574,-4.555704e-05,-0.021523947746951485
47.75,7.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.50887,-1.0830231,-4.788574,-4.3470878e-05,-0.022411185867411407
47.75,7.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.40193,-1.127945,-5.1401367,-4.542293e-05,-0.018583840336496474
47.75,8.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.29988,-0.9912262,-5.5581055,-5.0340313e-05,-0.011470186089978018
47.75,8.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.18953,-0.7158356,-6.0424805,-5.4736156e-05,-0.006755152605312359
47.75,8.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,209.07918,-0.45021057,-6.5268555,-5.697133e-05,-0.006303350914371474
47.75,8.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.99373,-0.23536682,-6.987793,-5.9072394e-05,-0.0066368161942441444
47.75,9.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.93074,0.0068206787,-7.472168,-6.252946e-05,-0.006074915729901057
47.75,9.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.8658,0.3290863,-8.01123,-6.607594e-05,-0.006520808394936108
47.75,9.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.80379,0.7021332,-8.585449,-6.8951864e-05,-0.008272159905093847
47.75,9.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.77107,1.0849457,-9.179199,-7.185759e-05,-0.00912872122495858
47.75,10.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,208.76814,1.4618988,-9.800293,-7.373514e-05,-0.008979402799514376
47.5,-80.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.01668,53.88182,-9.433105,-5.830545e-06,-0.025646329324194268
47.5,-79.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.19832,53.389633,-9.519043,1.9776635e-06,-0.019506987764524496
47.5,-79.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.35603,52.89354,-9.640137,7.491093e-06,-0.01239830793501023
47.5,-79.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.48299,52.41307,-9.79248,1.3377052e-05,-0.0073475939361772906
47.5,-79.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.58455,51.93846,-9.956543,2.0425301e-05,-0.0039007649674511645
47.5,-78.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.66805,51.4619,-10.116699,2.7190428e-05,-0.00018217045262354972
47.5,-78.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.73543,51.00682,-10.272949,3.3419114e-05,0.0033088700800129266
47.5,-78.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.79451,50.56151,-10.425293,4.030345e-05,0.005727359396347468
47.5,-78.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.84969,50.096664,-10.550293,4.787324e-05,0.008223798952530892
47.5,-77.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.89119,49.614243,-10.663574,5.5085402e-05,0.011411884821091014
47.5,-77.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.91463,49.147446,-10.772949,6.161211e-05,0.012718584718471948
47.5,-77.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.93367,48.704086,-10.866699,6.7453366e-05,0.010454162786088288
47.5,-77.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.96004,48.258774,-10.944824,7.250486e-05,0.007306330625202025
47.5,-76.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.99275,47.815414,-11.015137,7.713912e-05,0.0058862842155934965
47.5,-76.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.03035,47.391586,-11.097168,8.162437e-05,0.004850070792453344
47.5,-76.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.08113,46.96971,-11.183105,8.5409265e-05,0.002622538538883481
47.5,-76.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.15486,46.516586,-11.272949,8.8493805e-05,0.000393996114328667
47.5,-75.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.25252,46.010727,-11.370605,9.180186e-05,-0.0007210517619720572
47.5,-75.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.37361,45.448227,-11.476074,9.5303636e-05,-0.0017988337244554272
47.5,-75.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.5196,44.809555,-11.585449,9.791134e-05,-0.002762648438891693
47.5,-75.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.68953,44.079086,-11.702637,9.929715e-05,-0.0023794848041995675
47.5,-74.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.8785,43.272446,-11.815918,0.00010010181,-0.0007617165466828052
47.5,-74.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.08357,42.397446,-11.905762,9.99677e-05,0.001901274801201963
47.5,-74.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.30183,41.459946,-11.972168,9.74047e-05,0.007042788517384384
47.5,-74.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.52058,40.514633,-12.030762,9.1444235e-05,0.013935420995295099
47.5,-73.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.7281,39.63768,-12.093262,8.2473736e-05,0.017782029348979277
47.5,-73.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.94197,38.860336,-12.175293,7.162569e-05,0.01586168045425876
47.5,-73.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.19392,38.172836,-12.29248,5.968986e-05,0.01025367563858912
47.5,-73.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.48347,37.573227,-12.476074,4.685996e-05,0.0035066336216638995
47.5,-72.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.78914,37.082993,-12.757324,3.4193974e-05,-0.004075746621516818
47.5,-72.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.1075,36.682602,-13.140137,2.4359208e-05,-0.01292702057763321
47.5,-72.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.45369,36.332993,-13.616699,1.900969e-05,-0.023758295302814494
47.5,-72.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.83162,35.977524,-14.151855,1.629768e-05,-0.03681820557088567
47.5,-71.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.24226,35.579086,-14.741699,1.3198238e-05,-0.05153645815453531
47.5,-71.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.70076,35.147446,-15.35498,9.666663e-06,-0.07134813705841457
47.5,-71.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.23787,34.665024,-15.913574,8.042436e-06,-0.1017408696708983
47.5,-71.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.87263,33.97557,-16.249512,9.070616e-06,-0.13301033305127957
47.5,-70.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.53621,32.897446,-16.171387,1.1141878e-05,-0.135824236162189
47.5,-70.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.03865,31.565414,-15.63623,1.3079029e-05,-0.09122757298158443
47.5,-70.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.21736,30.438461,-14.800293,1.6372185e-05,-0.019840276305789883
47.5,-70.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.13191,29.844711,-13.882324,2.3569446e-05,0.035409061633741856
47.5,-69.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.00935,29.727524,-12.999512,3.3717137e-05,0.05161179052719345
47.5,-69.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.0074,29.874008,-12.155762,4.1376334e-05,0.039990110796127444
47.5,-69.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.13728,30.186508,-11.413574,4.2419415e-05,0.024377184002850175
47.5,-69.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.36873,30.63182,-10.921387,3.9707404e-05,0.017092733199064472
47.5,-68.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.68709,31.108383,-10.757324,3.9230566e-05,0.014332301387540927
47.5,-68.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.07576,31.448227,-10.874512,4.273234e-05,0.008498814326460278
47.5,-68.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.51668,31.469711,-11.16748,4.8603397e-05,0.0010082964610688304
47.5,-68.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.97517,31.040024,-11.54248,5.6813937e-05,-0.0005501986168665353
47.5,-67.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.37117,30.170883,-11.890137,6.6797715e-05,0.005221096333099674
47.5,-67.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.62556,29.06932,-12.089355,7.415889e-05,0.01192883312546279
47.5,-67.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.73103,28.047836,-12.058105,7.485924e-05,0.014182804884509948
47.5,-67.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.75545,27.358383,-11.800293,7.0135575e-05,0.009365884253383002
47.5,-66.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.81111,27.032211,-11.382324,6.3340645e-05,-0.005773544900479919
47.5,-66.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.02449,26.866196,-10.940918,5.581556e-05,-0.030865017720571628
47.5,-66.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.46834,26.567368,-10.628418,4.852889e-05,-0.0569878383171543
47.5,-66.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.10213,25.895493,-10.550293,4.438637e-05,-0.07407330046797368
47.5,-65.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.81453,24.735336,-10.63623,4.7128182e-05,-0.0798176446994523
47.5,-65.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.47078,23.155258,-10.663574,5.8721285e-05,-0.07472487870762645
47.5,-65.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.92097,21.415024,-10.382324,7.6692086e-05,-0.055531063018105994
47.5,-65.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.06795,19.817368,-9.706543,9.342609e-05,-0.021625750100697796
47.5,-64.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.93953,18.559555,-8.749512,0.00010191975,0.016747210366920187
47.5,-64.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.64412,17.764633,-7.6831055,0.000101949554,0.0445030639482708
47.5,-64.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.27791,17.504868,-6.565918,9.8105054e-05,0.054176551206279434
47.5,-64.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.91902,17.70018,-5.3745117,9.390293e-05,0.049428858268616704
47.5,-63.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.62947,18.122055,-4.1049805,9.050546e-05,0.03900069352895887
47.5,-63.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.40047,18.586899,-2.800293,8.728681e-05,0.029900989521870702
47.5,-63.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.17097,19.084946,-1.5698242,8.210121e-05,0.023486416048605203
47.5,-63.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.92976,19.70018,-0.51904297,7.356284e-05,0.01591336680220311
47.5,-62.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.73885,20.51854,0.28955078,6.246148e-05,0.0026315021429071475
47.5,-62.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.67293,21.58104,0.8442383,4.903553e-05,-0.01720560325157656
47.5,-62.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.78816,22.786118,1.1489258,3.283797e-05,-0.040126569086936945
47.5,-62.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.10799,23.899399,1.2075195,1.6625505e-05,-0.06070431252300652
47.5,-61.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.59676,24.661118,1.0786133,5.151611e-06,-0.07391148466618827
47.5,-61.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.18074,24.905258,0.81689453,3.981404e-07,-0.07726776605232658
47.5,-61.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.78621,24.563461,0.46142578,2.7227215e-06,-0.07189843493177048
47.5,-61.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.33015,23.63182,0.06689453,1.3406854e-05,-0.060811404175176414
47.5,-60.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.71004,22.16893,-0.21435547,3.107963e-05,-0.04477273302992911
47.5,-60.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.84383,20.317368,-0.22998047,5.0793868e-05,-0.02161755121199211
47.5,-60.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.69832,18.321274,0.12939453,7.007597e-05,0.008753882911335812
47.5,-60.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,228.2823,16.530258,0.94189453,8.980511e-05,0.03798004347168948
47.5,-59.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.66853,15.317368,2.2192383,0.0001076418,0.052398647915117016
47.5,-59.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,227.00056,14.907211,3.840332,0.00011734245,0.04470169106909147
47.5,-59.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.42537,15.204086,5.555176,0.00011558412,0.021692484746846246
47.5,-59.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,226.00008,15.852524,7.1098633,0.00010570465,-0.0022913497113505894
47.5,-58.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.691,16.51854,8.379395,9.5303636e-05,-0.01631991935992024
47.5,-58.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.43025,17.055649,9.398926,9.126542e-05,-0.017428747723276922
47.5,-58.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,225.15681,17.42479,10.324707,9.5154624e-05,-0.008638437428712951
47.5,-58.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.84285,17.627914,11.328613,0.00010284362,0.0047500386631975705
47.5,-57.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.49763,17.711899,12.508301,0.00010919152,0.017898099347318817
47.5,-57.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,224.13728,17.709946,13.86377,0.00011100946,0.028360743478104588
47.5,-57.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.75056,17.579086,15.355957,0.00010688184,0.03478765026048146
47.5,-57.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,223.29842,17.286118,16.879395,9.767292e-05,0.03535564912363939
47.5,-56.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.7452,16.877914,18.324707,8.58265e-05,0.029378438376635455
47.5,-56.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,222.07039,16.348618,19.590332,7.183431e-05,0.019013833271613073
47.5,-56.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,221.27449,15.641586,20.61377,5.428074e-05,0.0070861025304587615
47.5,-56.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,220.37654,14.827133,21.35205,3.4089666e-05,-0.005699028685966052
47.5,-55.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,219.41609,14.104477,21.812988,1.4584046e-05,-0.01986456925148638
47.5,-55.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,218.45271,13.645493,21.98877,-2.8205104e-06,-0.03367125640832245
47.5,-55.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,217.55476,13.557602,21.8208,-1.834752e-05,-0.043910448751252995
47.5,-55.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.77107,13.834946,21.2583,-2.9985327e-05,-0.048477011419137954
47.5,-54.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.09334,14.313461,20.348145,-3.461959e-05,-0.04643373945824195
47.5,-54.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.46834,14.82518,19.23877,-3.3159275e-05,-0.03679126198612587
47.5,-54.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.85457,15.393539,18.059082,-3.078999e-05,-0.020641531688537725
47.5,-54.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.26472,16.06932,16.859863,-3.1713862e-05,-0.0038949511865664075
47.5,-53.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.77547,16.709946,15.637207,-3.7301797e-05,0.004172498927494421
47.5,-53.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.52254,17.125961,14.30127,-4.7896523e-05,-0.003805165372690785
47.5,-53.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.64119,17.11229,12.691895,-5.8595557e-05,-0.025601332794344622
47.5,-53.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.10896,16.190414,10.762207,-5.506398e-05,-0.046122097127497756
47.5,-52.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.64363,13.829086,8.805176,-2.8703827e-05,-0.04800124864276342
47.5,-52.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.86726,10.258774,7.305176,2.3352914e-06,-0.030853763817348986
47.5,-52.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.62459,6.653305,6.352051,6.358605e-06,-0.01164696236069263
47.5,-52.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.09578,4.1747894,5.512207,-2.3294706e-05,-0.00262964867558711
47.5,-51.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.5782,3.0849457,4.2856445,-6.121816e-05,-0.0006772861694025758
47.5,-51.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.24129,2.9404144,2.6137695,-8.279504e-05,-0.0012857661838008981
47.5,-51.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.12898,3.2587738,0.78564453,-8.520903e-05,-0.006615828567745824
47.5,-51.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.27254,3.653305,-0.9213867,-7.684948e-05,-0.01580295291216361
47.5,-50.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.65193,3.635727,-2.3823242,-6.5628905e-05,-0.021594756418419254
47.5,-50.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.09041,2.872055,-3.597168,-5.698623e-05,-0.01915292383625468
47.5,-50.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.37605,1.6884613,-4.632324,-4.822435e-05,-0.008914210517340348
47.5,-50.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.53133,0.8349457,-5.4213867,-2.4933834e-05,0.007100122699671518
47.5,-49.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.80818,0.6435394,-5.601074,2.4672132e-05,0.02368802465555239
47.5,-49.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.36433,0.7411957,-4.753418,8.801697e-05,0.031867803861646414
47.5,-49.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.07234,0.6005707,-2.9448242,0.00012853323,0.02541013430196843
47.5,-49.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.64217,-0.042007446,-0.88623047,0.000121082645,0.005196060669518608
47.5,-48.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.82039,-1.0048981,0.7036133,8.58116e-05,-0.019242208060997124
47.5,-48.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.55818,-1.5888824,1.8012695,6.766198e-05,-0.03140608571228526
47.5,-48.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,216.13338,-1.1689606,2.949707,8.049188e-05,-0.02227031458768188
47.5,-48.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.91658,-0.19239807,4.527832,9.756861e-05,-0.006123738597567958
47.5,-47.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.8619,0.1884613,6.445801,9.801565e-05,-0.004965238646217918
47.5,-47.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,215.52156,-0.19630432,8.465332,8.7972265e-05,-0.017163228720730003
47.5,-47.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.7364,-0.20411682,10.398926,7.402478e-05,-0.02109054639364695
47.5,-47.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.95076,0.97361755,12.043457,5.2447896e-05,-0.008820078637991816
47.5,-46.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.63387,2.8447113,13.223145,2.7324539e-05,0.006803251862447535
47.5,-46.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,213.76668,4.5790863,14.004395,9.994488e-06,0.014369228041152033
47.5,-46.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.08113,5.870102,14.621582,2.5290065e-06,0.013701922149591298
47.5,-46.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.4283,6.6943207,15.242676,3.236346e-07,0.007020095201195616
47.5,-45.75,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.7408,7.0224457,15.953613,2.2458844e-06,-0.0037885113001388812
47.5,-45.5,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.9327,6.9384613,16.781738,7.029157e-06,-0.014313209971165121
47.5,-45.25,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.95955,6.555649,17.699707,1.1782628e-05,-0.020728425584472476
47.5,-45.0,0,2025-05-01 01:00:00,0 days,200.0,2025-05-01 01:00:00,214.80818,5.8759613,18.668457,1.6983133e-05,-0.022632665112372656
